Title,Year,Movie ID,Director,Stars,Votes
The Chest,2004,tt0353293,Ron Perozzi,"('Ethan Cadoff', 'Elizabeth M. Gillin', 'Mark Kochanowicz', 'Anthony List')",7
Endgame,2001,tt0292502,Gary Wicks,"('Daniel Newman', 'Corey Johnson', 'Toni Barry', 'Mark McGann')",5.5
Brooklyn Bound,2004,tt0405807,Rich Devaney,"('Chuck Zito', 'Christopher Amitrano', 'Nicole Arlyn', 'Kevin Baxtor')",5.5
Urban Playground,2002,tt0310953,Chris Cole,"('Elliott Pinkney-Ball', 'David Douglas', 'Ogy Durham', 'Sage Lyon')",8.2
Coach Carter,2005,tt0393162,Thomas Carter,"('Samuel L. Jackson', 'Rick Gonzalez', ""Robert Ri'chard"", 'Rob Brown')",7.3
Signs & Wonders,2000,tt0230783,Jonathan Nossiter,"('Stellan Skarsgård', 'Charlotte Rampling', 'Deborah Kara Unger', 'Dimitris Katalifos')",5.8
Common Senses,2005,tt0806047,Dennis Belogorsky,"('M.T. Cozzola', 'Mary Filice', 'Daniel J. Pico', 'James Azrael', 'Kathy Berger', 'Robert Cass', 'Mary Dehne')",6.9
Eating Out,2004,tt0372884,Q. Allan Brocka,"('Scott Lunsford', 'Jim Verraros', 'Emily Brooke Hands', 'Rebekah Kochan')",5.8
Let's Talk,2000,tt0250495,Charles Tanksley,"('Michael Chance', 'John E. Coleman', 'Jim Croft', 'Johnnie Hobbs Jr.')",5.7
Junebug,2005,tt0418773,Phil Morrison,"('Embeth Davidtz', 'Alessandro Nivola', 'David Kuhn', 'Alicia Van Couvering')",6.9
Fillum Star: The Peter Patel Story,2004,tt0309590,Rizwan Manji,"('Rehana Mirza', 'Rizwan Manji', 'Sean T. Krishnan', 'Alaudin Ullah', 'Reena Dutt')",5.8
Underestimating Jake,2001,tt0391512,Sam Taybi,"('Ken Arquelio', 'Matt Dakan', 'Hazel Dowdell', 'Norm Dowdell')",8.1
In den Tag hinein,2001,tt0276216,Maria Speth,"('Sabine Timoteo', 'Hiroki Mano', 'Florian Müller-Mohrungen', 'Sabina Riedel')",6.8
Never Been Thawed,2005,tt0452711,Sean Anders,"('Greg Behrendt', 'Kent Voss', 'Sean Anders', 'Mike Gordon')",5.6
If,2003,tt0360652,Lisa Stoll,"('Jesse Hlubik', 'Kimberly Rowe', 'Andrew Roa', 'Beverly Garland')",5.7
Osmose,2003,tt0195119,Raphael Fejtö,"('Romain Duris', 'Clément Sibony', 'Mathilde Bertrandy', 'Rachid Djaidani')",6
Polly Blue Eyes,2005,tt0454915,Tomy Wigand,"('Susanne Bormann', 'Matthias Schweighöfer', 'Meret Becker', 'Ulrich Noethen')",5.8
Five Times Two,2004,tt0354356,François Ozon,"('Valeria Bruni Tedeschi', 'Stéphane Freiss', 'Françoise Fabian', 'Michael Lonsdale')",6.6
Lawrence Melm,2004,tt0206878,Steve Conrad,"('Deborah Puette', 'Paul Adelstein', 'Chris Conrad', 'Meg Hartig')",8
So Faraway and Blue,2001,tt0295618,Roy Cross,"('Nicole Eliopoulos', 'Daniel Richard Giverin', 'Julie Ménard', 'Bradley Moss')",6.6
Gangster No. 1,2000,tt0210065,Paul McGuigan,"('Malcolm McDowell', 'David Thewlis', 'Paul Bettany', 'Saffron Burrows')",6.7
The Ride,2003,tt0484187,Gaby Dellal,"('Paul Nicholls', 'Andrew Lee Potts', 'Massimo Ghini', 'Sienna Miller')",6
Mr. Errababu,2005,tt0487040,Kishore Kumar Kama,"('Sivaji', 'Roma Asrani', 'Nagendra Babu', 'Chakravarthy Ramachandra')",5.7
Brooklyn Battery,2005,tt0359243,Joshua Rofé,"('Hannah Bernall', 'Janice Danielle', 'Lorenzo Eduardo', 'Frankie Ferrara')",7.5
Miracle at Sage Creek,2005,tt0444669,James Intveld,"('David Carradine', 'Wes Studi', 'Michael Parks', 'Tim Abell')",5.6
Love,2003,tt0384293,Hari Mahesh,"('Fernanda Espíndola', 'Matt Wiggins', 'Amy Wehrell', 'Michael Weiss')",6
Wings of Hope,2001,tt0295035,Raj Basu,"('Ismail Bashey', 'Purva Bedi', 'Jeffrey Lofton', 'Swaylee Loughnane')",6.7
Master and Commander: The Far Side of the World,2003,tt0311113,Peter Weir,"('Russell Crowe', 'Paul Bettany', 'Billy Boyd', ""James D'Arcy"")",7.4
Quills,2000,tt0180073,Philip Kaufman,"('Geoffrey Rush', 'Kate Winslet', 'Joaquin Phoenix', 'Michael Caine')",7.2
Festival in Cannes,2001,tt0273607,Henry Jaglom,"('Anouk Aimée', 'Rachel Bailit', 'Greta Scacchi', 'Maximilian Schell')",6
The Majesty of Mavis,2005,tt5500424,Peter Butler,"('Sam Cotton', 'Oobah Butler', 'John Butler', 'Doc Butler')",9
Dead Trees,2005,tt1267163,Peter Tainty,"('Neil Brockhurst', 'Leanne Humphries', 'Martin Copland-Gray', 'Steve Hewitt')",8.2
Isn't She Great,2000,tt0141399,Andrew Bergman,"('Bette Midler', 'Nathan Lane', 'Stockard Channing', 'David Hyde Pierce')",5.3
Ash Tuesday,2003,tt0362421,Jim Hershleder,"('Janeane Garofalo', 'Giancarlo Esposito', 'Tony Spiridakis', 'Nicole Hansen')",6.5
Paradise Now,2005,tt0445620,Hany Abu-Assad,"('Kais Nashif', 'Ali Suliman', 'Lubna Azabal', 'Hamza Abu-Aiaash')",7.4
Te amo (made in Chile),2001,tt0283041,Sergio M. Castilla,"('Adrian Moskowicz', 'Daniela Ropert', 'Joshua Walker', 'Emiliana Araya')",5.8
Youyou chouchou de zou le,2002,tt0306253,Vincent Chui,"('Ivy Ho', 'Tony Ho', 'Duncan Lai', 'Crystal Lui')",7.2
Collateral,2004,tt0369339,Michael Mann,"('Tom Cruise', 'Jamie Foxx', 'Jada Pinkett Smith', 'Mark Ruffalo')",7.5
Paradise Girls,2004,tt0385932,Fow Pyng Hu,"('Kei Katayama', 'Eveline Wu', 'Jo Kuk', 'Guido Pollemans')",6.1
Purgatory Flats,2003,tt0323741,Harris Done,"('Vincent Ventresca', 'Brian Austin Green', 'Jason Brooks', 'John Jabaley')",5.5
Culture Jam: Hijacking Commercial Culture,2001,tt0321869,Jill Sharpe,"('Craig Baldwin', 'Reverend Billy', 'Carly Stasko')",7.2
Man Push Cart,2005,tt0464105,Ramin Bahrani,"('Ahmad Razvi', 'Leticia Dolera', 'Charles Daniel Sandoval', 'Ali Reza')",7
The Proposal,2001,tt0179435,Richard Gale,"('Jennifer Esposito', 'Nick Moran', 'Stephen Lang', 'William B. Davis')",5.3
Auto Focus,2002,tt0298744,Bob Crane,"('Paul Schrader', 'Greg Kinnear', 'Willem Dafoe', 'Maria Bello', 'Rita Wilson')",6.7
Russian Doll,2001,tt0215139,Stavros Kazantzidis,"('Hugo Weaving', 'Natalia Novikova', 'David Wenham', 'Rebecca Frith')",6
State's Evidence,2004,tt0378804,Benjamin Louis,"('Douglas Smith', 'Kris Lemche', 'Drew Tyler Bell', 'Alexa PenaVega')",6
I Never Left the White Room,2000,tt2199776,Michael Todd Schneider,"('Michael Todd Schneider', 'Eric Boring', 'Tom Colbert', 'Amy Beth Deford')",6.3
Best in Show,2000,tt0218839,Christopher Guest,"('Fred Willard', 'Eugene Levy', ""Catherine O'Hara"", 'Jennifer Coolidge')",7.4
The Doe Boy,2001,tt0243222,Randy Redroad,"('Kevin Anderson', 'Robert A. Guthrie', 'Nathaniel Arcand', 'Jeri Arredondo')",6.7
Love and Testosterone,2003,tt0377085,Stephen F. Dedalus,"('Cory Elgin', 'Matt Kirby', 'John Nicklas', 'Alayha Aquarian')",7.7
Framing Frankie,2005,tt0490937,Ben Allen,"('Ben Allen', 'Anoucia Christina', 'Kiera Harris', 'Sam Harvey')",6.2
Clearview,2005,tt1437413,Ken Kushner,"('Zulay Henao', 'Roman Rivera', 'Sonya Wheeler', 'Cliff Lee')",7.5
Zatracení,2002,tt0295054,Dan Svátek,"('Jan Plouhar', 'Jan Révai', 'Isabela Bencová', 'Dana Vávrová')",5.7
Mind the Gap,2004,tt0373152,Eric Schaeffer,"('Alan King', 'Elizabeth Reaser', 'Eric Schaeffer', 'Christopher Kovaleski')",7.1
Soldiers of the Rock,2003,tt0379512,Norman Maake,"('Vuyo Dabula', 'Glen Gabela', 'Moshoeshoe Chabeli', 'Michael Dlamini')",6.4
April's Shower,2003,tt0325007,Trish Doolan,"('Maria Cina', 'Trish Doolan', 'Frank Grillo', 'Zack Ward')",5
Chai Pani Etc.,2004,tt0457824,Manu Rewal,"('Konkona Sen Sharma', 'Zafar Karachiwala', 'Gaurav Kapoor', 'Arjun Kashyap')",5
Syrian Bride,2004,tt0423310,Eran Riklis,"('Hiam Abbass', 'Makram Khoury', 'Clara Khoury', 'Ashraf Barhom')",7.4
Harry Potter and the Prisoner of Azkaban,2004,tt0304141,Alfonso Cuarón,"('Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Richard Griffiths')",7.9
The Bourne Identity,2002,tt0258463,Doug Liman,"('Franka Potente', 'Matt Damon', 'Chris Cooper', 'Clive Owen')",7.9
Up at the Villa,2000,tt0153464,Philip Haas,"('Kristin Scott Thomas', 'Sean Penn', 'Anne Bancroft', 'James Fox')",6
Van Vorst Park,2005,tt0480050,Kathy Cacicedo,"('Paul Dunleavy', 'Frank Vincent', 'Joe Abbate', 'Gina De Simone')",7
Mano po,2002,tt0345623,Joel Lamangan,"('Maricel Soriano', 'Richard Gomez', 'Kris Aquino', 'Ara Mina')",6.2
Green,2000,tt0788084,Marc Powers,"('Michael Burke', 'Stephen J. Burke', 'Marc Colucci', 'Mario Colucci')",7.3
Septem8er Tapes,2004,tt0390468,Christian Johnston,"('George Calil', 'Wali Razaqi', 'Sunil Sadarangani', 'Baba Jon')",5.7
Shrek 2,2004,tt0298148,Andrew Adamson,"('Kelly Asbury', 'Conrad Vernon', 'Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Julie Andrews')",7.3
Bloodline: The Devil's Game,2000,tt0191834,Greg Zekowski,(),5.2
Yellow Asphalt,2000,tt0289074,Dan Verete,"('Moshe Ivgy', 'Motti Katz', 'Raida Adon', 'Tatjana Blacher')",6.8
Paap,2003,tt0399942,Pooja Bhatt,"('John Abraham', 'Udita Goswami', 'Mohan Agashe', 'Gulshan Grover')",5.2
In the Wrong Hands,2002,tt0327947,Chris Johnston,"('James A. Seale', 'Haji Kamran', 'Wali Razaqi', 'Danielle Rose', 'Chyna')",8.1
Mission: Impossible II,2000,tt0120755,John Woo,"('Tom Cruise', 'Dougray Scott', 'Thandiwe Newton', 'Ving Rhames')",6.1
Love's Brother,2004,tt0301563,Jan Sardi,"('Giovanni Ribisi', 'Adam Garcia', 'Joe Petruzzi', 'Rodney Afif')",6.2
The Mystic Masseur,2001,tt0282771,Ismail Merchant,"('Om Puri', 'James Fox', 'Aasif Mandvi', 'Albert Laveau')",5.8
Daddy and Them,2001,tt0166158,Billy Bob Thornton,"('Billy Bob Thornton', 'Laura Dern', 'Diane Ladd', 'Kelly Preston')",5.6
El secreto de Neguri,2005,tt0857262,Luis Arambilet,"('Peyi Guzmán', 'Esteban Martin', 'Luis Arambilet', 'Patricia Ascuasiati', 'Esperanza De Alvarez', 'Leonel De Ambrosi')",7.3
"The Good, the Bad & the Innocent",2001,tt0368759,Jamel Aattache,"('Ron Smoorenburg', 'Kim Ho Kim', 'Judith Zhu')",6.5
Black and White,2002,tt0299547,Craig Lahiff,"('Robert Carlyle', 'Charles Dance', 'Kerry Fox', 'Colin Friels')",6.7
Big Momma's House,2000,tt0208003,Raja Gosnell,"('Martin Lawrence', 'Nia Long', 'Paul Giamatti', 'Jascha Washington')",5.2
Assault on Precinct 13,2005,tt0398712,Jean-François Richet,"('Ethan Hawke', 'Laurence Fishburne', 'Gabriel Byrne', 'Maria Bello')",6.3
Cavite,2005,tt0428303,Neill Dela Llana,"('Ian Gamazon', 'Ian Gamazon', 'Edwin Lagda', 'Edgar Tancangco', 'Norma Tancangco')",6
Jurassic Park III,2001,tt0163025,Joe Johnston,"('Sam Neill', 'William H. Macy', 'Téa Leoni', 'Alessandro Nivola')",5.9
The Martyr of Mavis,2005,tt5500590,Peter Butler,"('Sam Cotton', 'Oobah Butler', 'Peter Butler', 'Doc Butler')",8.3
Vanad ja kobedad saavad jalad alla,2003,tt0351940,Rando Pettai,"('Henrik Normann', 'Madis Milling', 'Piret Laurimaa', 'Robert Gutman')",6.4
Queen of the Damned,2002,tt0238546,Michael Rymer,"('Aaliyah', 'Stuart Townsend', 'Marguerite Moreau', 'Vincent Perez')",5.2
Kong,2000,tt0238357,Kirby Morrow,"('Alex Doduk', 'Daphne Goldrick', 'Saffron Henderson')",6.3
The World's Fastest Indian,2005,tt0412080,Roger Donaldson,"('Anthony Hopkins', 'Diane Ladd', 'Iain Rea', 'Tessa Mitchell')",7.8
Hyderabad Blues 2,2004,tt0419828,Nagesh Kukunoor,"('Tisca Chopra', 'Jyoti Dogra', 'Anuj Gurwara', 'Elahe Hiptoola')",6.1
"Southern Redemption Part 1: From Midnight to Morning, Baby",2004,tt0418180,Ian Hayes Brett,"(""Marcus M'teo"", 'Terence Sykes', 'Herbert Eley', 'Jennifer Joyner')",8.5
Welcome to Dongmakgol,2005,tt0475783,Kwang-Hyun Park,"('Jae-yeong Jeong', 'Shin Ha-kyun', 'Kang Hye-jeong', 'Ha-ryong Lim')",7.6
Stranger Than Fiction,2005,tt0478277,Mark Marabate,"('Jenna Leigh Gline', 'Kimberly Harrison', 'Jessica Charity', 'Bolen High')",8
The F Word,2005,tt0447953,Jed Weintrob,"('Josh Hamilton', 'Yul Vazquez', 'Zak Orth', 'Reverend Billy')",6.4
Vasilissa maimou,2000,tt0364100,Hristoforos Hristofis,"('Giannis Zouganelis', 'Bessy Malfa', 'Anna Mascha', 'Valeria Hristodoulidou')",5.9
In the Cut,2003,tt0199626,Jane Campion,"('Meg Ryan', 'Mark Ruffalo', 'Jennifer Jason Leigh', 'Michael Nuccio')",5.4
Feed,2005,tt0445965,Brett Leonard,"(""Alex O'Loughlin"", 'Patrick Thompson', 'Gabby Millgate', 'Jack Thompson')",5.3
The Mirror Mask,2005,tt2050645,James Fotopoulos,"('Sheila Regan',)",7.1
Resin,2001,tt0304628,Vladimir Gyorski,"('Steven Sobel', 'David Alvarado', 'Mia Kelly', 'Michael Glazer', 'Brandon Beckner')",8.3
'88 Dodge Aries,2002,tt0412259,Tim McAuliffe,"('Tim McAuliffe',)",6.9
The Wild Dogs,2002,tt0290930,Thom Fitzgerald,"('Rachel Blanchard', 'Visinel Burcea', 'Mihai Calota', 'Silvian Duica')",6.7
Debating Robert Lee,2004,tt0387973,Dan Polier,"('Daniel Letterle', 'Kaley Cuoco', 'Billy Kay', 'Danielle Harris')",5.8
Mile Zero,2001,tt0266768,Andrew Currie,"('Michael Riley', 'Connor Widdows', 'Sabrina Grdevich', 'Gabriel Castello Corry')",5.7
Circus,2000,tt0191037,Rob Walker,"('John Hannah', 'Famke Janssen', 'Peter Stormare', 'Eddie Izzard')",5.6
Merci Docteur Rey,2002,tt0338249,Andrew Litvack,"('Dianne Wiest', 'Jane Birkin', 'Stanislas Merhar', 'Bulle Ogier')",6.1
The Decay of Fiction,2002,tt0275295,Pat O'Neill,"('Jaime Alvarez', 'Lilia Barsegian', 'Peter Beckman', 'Dan Bell')",7.9
Swordfish,2001,tt0244244,Dominic Sena,"('John Travolta', 'Hugh Jackman', 'Halle Berry', 'Don Cheadle')",6.5
Breathing Hard,2001,tt0222849,Eric Neal Young,"('John Rafter Lee', 'June Claman', 'John Billingsley', ""Laura D'Arista Adam"")",8.2
Hus i helvete,2002,tt0271000,Susan Taslimi,"('Melinda Kinnaman', 'Hassan Brijany', 'Caroline Rauf', 'Meliz Karlge')",5.4
Arthur! A Celebration of Life,2005,tt0468448,Joe James,"('Joe James', 'Marlene McCoy', 'Elain R. Graham', 'Monet Dunham')",8.2
My Brother... Nikhil,2005,tt0419992,Onir,"('Sanjay Suri', 'Juhi Chawla', 'Purab Kohli', 'Victor Banerjee')",7.3
Killing Christian,2005,tt0770185,Jason O'Brien,"('Abbi Butler', 'Jason A. Kendall', 'Lucky Solis', 'Stacy Vance')",7.1
Goldirocks,2003,tt0391191,Paula Tiberius,"('Sasha Ormond', 'Dru Viergever', 'Dominick Abrams', 'Greg LeGros')",6.1
Every Picture,2005,tt0457341,Tobias Tobbell,"('Lara Greenway', 'Jenny Hancock', 'Ryan Laccohee', 'Gill Stoker')",5
A Night at Sophie's,2004,tt0169084,Scott Schofield,"('David Burden', 'Kathryn Carner', 'Jerry Gelb', 'Kirsten Hill')",7.8
Jellysmoke,2005,tt0466857,Mark Banning,"('Michael Ealy', 'Andre Royo', 'Opal Alladin', 'Angela Nirvana')",6.6
If Only,2004,tt0332136,Gil Junger,"('Jennifer Love Hewitt', 'Paul Nicholls', 'Tom Wilkinson', 'Diana Hardcastle')",7
The Only Way,2004,tt1366257,Levi Obery,"('David Zimmerman III', 'Billy Kearney', 'Victoria Corwin', 'Dustin Reinmann', 'Jerry Stowell')",6.5
Luster,2002,tt0325761,Everett Lewis,"('Justin Herwick', 'Barry Wyatt', 'Shane Powers', 'Pamela Gidley')",5.4
Frankie,2005,tt0462679,Fabienne Berthaud,"('Diane Kruger', 'Jeannick Gravelines', 'Brigitte Catillon', 'Christian Wiggert')",5.6
A House by the Sea,2000,tt0186221,Karl W. Lohninger,"('Susan Estes', 'Paul Goodman', 'Shannon Jones', 'Scott Ramirez')",7.8
Chicks 101,2004,tt0407645,Lovinder Gill,"('R. Keith Harris', 'Kate Leahey', 'Brandon Roberts', 'Rod Shephard')",7.1
Proud,2004,tt0393616,Mary Pat Kelly,"('Ossie Davis', 'Albert Jones', 'Jeffrey Nash', 'Erik LaRay Harvey')",5.6
Déjà-Vu,2005,tt0486105,Isabelle Alenus,"('Kimberly Dean', 'Martha Barnett', 'Steven Fessler', 'Viki Friend')",7.3
Beyblade: The Movie - Fierce Battle,2002,tt0459080,Yoshio Takeuchi,"('Motoko Kumai', 'Houko Kuwashima', 'Aya Hisakawa', 'Ai Orikasa')",5.5
Strange as Angels,2003,tt0420222,Francisco Roel,"('Crisoforo Aguilar', 'Ben Aimlay', 'Rai Alexandra', 'Steve Blackwood')",5.6
Damaged Goods,2002,tt0359130,Jason Francois,"('Angela Nicole Babb', 'William Salyers', 'Michael Taylor Donovan', ""Colin O'Connor"")",5.9
WillFull,2001,tt0281370,Rebel Penfold-Russell,"('Anna Lise Phillips', 'C. Thomas Howell', 'Anne Looby', ""Charles 'Bud' Tingwell"")",6.1
All the Way,2003,tt0320159,Paul Goldman,"('Joel Edgerton', 'Rose Byrne', 'Dennis Hopper', 'Melanie Griffith')",5.8
Air: The Motion Picture,2005,tt0807703,Osamu Dezaki,"('Tomoko Kawakami', 'Aya Hisakawa', 'Hikaru Midorikawa', 'Chinami Nishimura')",6.8
Elephant,2003,tt0363589,Gus Van Sant,"('Elias McConnell', 'Alex Frost', 'Eric Deulen', 'John Robinson')",7.1
Way Off Broadway,2001,tt0250625,Dan Kay,"('Brad Beyer', 'Morena Baccarin', 'Michael Parducci', 'Jordan Gelber')",6.2
Soirée,2003,tt0367072,Ford Austin,"('Shahe Assilian', 'Ford Austin', 'Carley Corbin', 'Leah Harrison')",8
The Nickel Children,2005,tt0393529,Glenn Klinker,"('Tamara Hope', 'Reiley McClendon', 'Jeremy Sisto', 'Tom Sizemore')",5.6
Steam Cloud Rising,2004,tt0404461,Eric Spaar,"('Ian Bonner', 'Jamie Bustamante', 'Alana Campbelle', 'Ralph Denton Sr.')",6.6
The Zeros,2001,tt0281398,John Ryman,"('Mackenzie Astin', 'John Ales', 'Rachel Wilson', 'Jennifer Morrison')",6.7
Angels with Angles,2005,tt0179803,Scott Edmund Lane,"('Julie Carmen', 'Frank Gorshin', 'Scott Edmund Lane', 'David Proval')",5
Timeless Tales,2005,tt3095020,George Scribner,"('Charlie Adler', 'Wayne Allwine', 'Tony Anselmo', 'Arthur Burghardt')",8.2
Harry Potter and the Chamber of Secrets,2002,tt0295297,Chris Columbus,"('Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Richard Harris')",7.4
White of Winter,2003,tt0343178,Robert Saitzyk,"('Zoë Poledouris', 'Bret Roberts', 'Tamara Zook', 'Joe Chase')",5.6
Lennon,2000,tt0158721,N/A,(),5.7
Freud's 2nd Law,2001,tt0283351,Ian Gamazon,"('Tim Duquette', 'Amy Shelton-White', 'Lee Smith')",8.1
Sakenara,2004,tt0821003,Alan Chan,"('Clara Bercaru', 'Darcey Bollok', 'Alan Chan', 'Luis del Valle')",8.9
Woman's Story,2000,tt0229852,Gary Conway,"(""D'Army Bailey"", 'Marshall Borden', 'Gary Conway', 'Erin Gray')",7.9
Lakefront,2004,tt0469782,Doug Sutherland,"('James Collins', 'Pauline Cronin', 'Dennis Cutts', 'Marty Daniels')",5
Modigliani,2004,tt0367188,Mick Davis,"('Andy Garcia', 'Elsa Zylberstein', 'Omid Djalili', 'Hippolyte Girardot')",7.2
Cowards Bend the Knee,2003,tt0346800,Guy Maddin,"('Darcy Fehr', 'Melissa Dionisio', 'Amy Stewart', 'Tara Birtwhistle')",6.9
Every Dog's Day,2005,tt0455465,Andy Biscontini,"('Kevin Auzenne', 'Nadia Bowers', 'Nick Brooks', 'Alison Lynn Caldwell')",6.9
Heaven,2002,tt0246677,Tom Tykwer,"('Cate Blanchett', 'Giovanni Ribisi', 'Remo Girone', 'Stefania Rocca')",7
AKA,2002,tt0317052,Duncan Roy,"('Matthew Leitch', 'Diana Quick', 'George Asprey', 'Lindsey Coulson')",6.3
Red Dirt,2000,tt0160749,Tag Purvis,"('Dan Montgomery Jr.', 'Aleksa Palladino', 'Karen Black', ""Peg O'Keef"")",6.1
A Way of Life,2004,tt0365914,Amma Asante,"('Stephanie James', 'Gary Sheppeard', 'Nathan Jones', 'Dean Wong')",6.7
The Take-Away Bride,2005,tt0489306,Vibeke Muasya,"('Therese Glahn', 'Tyler Hanley', 'Patricia McKenzie', 'John Persson')",8.1
Mrs. Pilgrim Goes to Hollywood,2002,tt2210835,Nick Rogers,"('Grant Burns', 'Ted Danson', 'Dorothy Deavers', 'André Gordon')",5.6
The Angel Doll,2002,tt0240340,Alexander Johnston,"('Betsy Brantley', 'Beatrice Bush', 'Pat Hingle', 'Gil Johnson')",6.7
Yesterday's Dreams,2005,tt0443704,Scott Thomas,"('Christie Lynn Smith', 'Rebecca Balding', 'Justin Baldoni', 'Orson Bean')",7.2
National Lampoon's Van Wilder,2002,tt0283111,Walt Becker,"('Ryan Reynolds', 'Tara Reid', 'Tim Matheson', 'Kal Penn')",6.4
Agnes and His Brothers,2004,tt0389738,Oskar Roehler,"('Martin Weiß', 'Moritz Bleibtreu', 'Herbert Knaup', 'Katja Riemann')",6.6
Lucky Day,2002,tt0323124,Pete Grayson,"('Dave Lawson', 'Tim Flottmann', 'Stewart Faichney', 'Jo Stanley')",7.3
"UP, Michigan!",2001,tt0267057,Catherine Lazo,"('Kipp Tribble', 'Jason C. Morgan', 'Shannon Leigh Lacey')",8.3
A Passage to Ottawa,2001,tt0292172,Gaurav Seth,"('Nabil Mehta', 'Dan Beamish', 'Marion Finklestein', 'Ivan Smith')",7.1
Made-Up,2002,tt0274643,Tony Shalhoub,"('Brooke Adams', 'Lynne Adams', 'Eva Amurri', 'Kalen Conover')",6
Banshee,2003,tt0381903,Ben Cobb,"('Iris Palmer', 'Damien Wilson', 'Le Bas', 'Damien Le Bas')",5.6
Beautiful Joe,2000,tt0200472,Stephen Metcalfe,"('Sharon Stone', 'Billy Connolly', 'Gil Bellows', 'Jurnee Smollett')",5.6
The Redemption,2000,tt0160751,Carl Kress,"('Jenilee Harrison', 'Steve Withem', 'Ted Lange', 'Angela Dawn Salinas')",7.8
The Curse of the Were-Rabbit,2005,tt0312004,Steve Box,"('Nick Park', 'Peter Sallis', 'Helena Bonham Carter', 'Ralph Fiennes', 'Peter Kay')",7.5
Maelstrom,2000,tt0220627,Denis Villeneuve,"('Marie-Josée Croze', 'Jean-Nicolas Verreault', 'Stephanie Morgenstern', 'Pierre Lebeau')",6.8
Strangeheart,2003,tt0335446,Brian Hedenberg,"('Matt Tobin', 'Ken Jack', 'Paul Devine', 'Stephen Orr')",6
Conversations on a Sunday Afternoon,2005,tt0471130,Khalo Matabane,"('Fatima Hersi', 'Tony Kgoroge')",7.2
Minority Report,2002,tt0181689,Steven Spielberg,"('Tom Cruise', 'Colin Farrell', 'Samantha Morton', 'Max von Sydow')",7.6
Crooked Lines,2003,tt0271444,Harry O'Reilly,"('Adam Trese', 'Jim Breuer', 'Burt Young', 'Tony Darrow')",5
Volcano High,2001,tt0301429,Tae-gyun Kim,"('Jang Hyuk', 'Shin Min-a', 'Soo-Ro Kim', 'Kwon Sang-woo')",5.9
Hood Generation,2003,tt0382610,Mark Tavias,"('Dennis Trav',)",6.9
Grandpa's Place,2004,tt0347108,John Carl Buechler,"('Ed Lauter', 'Cody Arens', 'Dean Cain', 'Michael Earl')",6.8
The Bank,2001,tt0241223,Robert Connolly,"('David Wenham', 'Anthony LaPaglia', 'Sibylla Budd', 'Steve Rodgers')",6.6
Vampires Anonymous,2003,tt0197996,Michael Keller,"('Paul Popowich', 'Michael Madsen', 'Judith Scott', ""Neil D'Monte"")",5
Balla che ti passa,2005,tt0499184,Joseph Tito,"('Cristina Casale', 'Paola Lorenzoni', 'Ines Nobili', 'Silvio Oddi')",7.7
Civil Brand,2002,tt0326806,Neema Barnette,"('LisaRaye McCoy', ""N'Bushe Wright"", 'Yasiin Bey', 'Monica Calhoun')",5.1
Dance Like a Man,2004,tt0373779,Pamela Rooks,"('Shobana', 'Arif Zakaria', 'Anoushka Shankar', 'Samir Soni')",7.3
Lilo & Stitch,2002,tt0275847,Dean DeBlois,"('Chris Sanders', 'Daveigh Chase', 'Chris Sanders', 'Tia Carrere', 'David Ogden Stiers')",7.3
Into the Flames,2002,tt0295357,Carlos Victorica Reyes,"('Marko Zaror', 'Marian Zapico', 'Antonio Rufino', 'Alonso Hurtado')",5.2
Hotel Rwanda,2004,tt0395169,Paul Rusesabagina,"('Terry George', 'Don Cheadle', 'Sophie Okonedo', 'Joaquin Phoenix', 'Xolani Mali')",8.1
Orpheus & Eurydice,2000,tt0371047,Paul Pissanos,"('Andrew Bullock', 'Carolina Liriti', 'David Bowles', 'Francesca De Luca')",5.7
Vacancy,2005,tt0443687,Steve Hosford,"('Jordan Anderson', 'Elise Robertson', 'Robert C. Pullman', 'Gina DeVivo')",6.9
Jerks,2000,tt0248925,Ted Grouya,"('Emmanuel Xuereb', 'Francis Fallon', 'Patrick Sheehan', 'Scott H. Mallon')",5.9
Occupation: Hollywood,2005,tt0449072,Marques T. Owens,"('Dayana Jamine', 'Marques T. Owens', 'Teck Holmes', 'Myiea Coy')",6.9
50 First Dates,2004,tt0343660,Peter Segal,"('Adam Sandler', 'Drew Barrymore', 'Rob Schneider', 'Sean Astin')",6.8
Catching the Chameleon,2005,tt0484383,Geoff Browne,"('Tim Post', 'Vladimir Bondarenko', 'Mark Krysko', 'Jesse Frechette')",8.8
By Hook or by Crook,2001,tt0290498,Harry Dodge,"('Silas Howard', 'Silas Howard', 'Harry Dodge', 'Stanya Kahn', 'Carina Gia')",5.6
The Affair,2001,tt0219477,Sara Barrett,"('C. Thomas Howell', 'David Polcyn')",5.4
Between Strangers,2002,tt0289668,Edoardo Ponti,"('Sophia Loren', 'Mira Sorvino', 'Deborah Kara Unger', 'Pete Postlethwaite')",6
Twentynine Palms,2003,tt0315110,Bruno Dumont,"('Yekaterina Golubeva', 'David Wissak')",5.1
